0,2808.5,9145,14809,44225.5
0,3174.5,10213,16530,49259.5
0,2825.68465641419,9135.19971357693,14790.8953290791,44061.5672333015
0,3160.56528861105,10217.8404988404,16543.8101022531,49283.4399065945
0,2816.70963863254,9139.52577557431,14806.8844681955,44136.8268788093
0,3170.88579977778,10217.8643032579,16534.8638763577,49229.1608567501
0,2993.79771920516,9678.69503941611,15670.8741722766,46682.9938677797
1,0.914974404909451,1,1,1
1,0.967694429358573,1,1,0.993973153903471
